KC-OPX-lm_1,
W,R
0.50012,0.29171
0.50031,0.29159
0.5005,0.29161
0.5007,0.28851
0.50089,0.28166
0.50108,0.28035
0.50128,0.28939
0.50147,0.28867
0.50166,0.27453
0.50186,0.26846
0.50205,0.26619
0.50225,0.27078
0.50244,0.28177
0.50264,0.28331
0.50283,0.27156
0.50303,0.26364
0.50322,0.27447
0.50342,0.28734
0.50361,0.28932
0.50381,0.28438
0.50401,0.28442
0.5042,0.28405
0.5044,0.2827
0.50459,0.28484
0.50479,0.27622
0.50499,0.27292
0.50518,0.28367
0.50538,0.29421
0.50558,0.29429
0.50577,0.28836
0.50597,0.28986
0.50617,0.28388
0.50637,0.27704
0.50657,0.2813
0.50676,0.28435
0.50696,0.27978
0.50716,0.27323
0.50736,0.26711
0.50756,0.26118
0.50776,0.26435
0.50795,0.26873
0.50815,0.27194
0.50835,0.2745
0.50855,0.26842
0.50875,0.27372
0.50895,0.28472
0.50915,0.28239
0.50935,0.2805
0.50955,0.28472
0.50975,0.28659
0.50995,0.28207
0.51015,0.27794
0.51035,0.2777
0.51056,0.28593
0.51076,0.29808
0.51096,0.29431
0.51116,0.28266
0.51136,0.28256
0.51156,0.2919
0.51177,0.29672
0.51197,0.28912
0.51217,0.28323
0.51237,0.28587
0.51257,0.28805
0.51278,0.28737
0.51298,0.28505
0.51318,0.28397
0.51339,0.28167
0.51359,0.2775
0.51379,0.27794
0.514,0.27923
0.5142,0.28351
0.51441,0.28857
0.51461,0.288
0.51481,0.28927
0.51502,0.28867
0.51522,0.2837
0.51543,0.28346
0.51563,0.28767
0.51584,0.28823
0.51604,0.29018
0.51625,0.29787
0.51645,0.29852
0.51666,0.29425
0.51687,0.29216
0.51707,0.2905
0.51728,0.2911
0.51749,0.29223
0.51769,0.29319
0.5179,0.29514
0.51811,0.29593
0.51831,0.29277
0.51852,0.29476
0.51873,0.30074
0.51894,0.29973
0.51914,0.3014
0.51935,0.30009
0.51956,0.28948
0.51977,0.28507
0.51998,0.28627
0.52018,0.29136
0.52039,0.29753
0.5206,0.29866
0.52081,0.29957
0.52102,0.30009
0.52123,0.30111
0.52144,0.30084
0.52165,0.29718
0.52186,0.29524
0.52207,0.29517
0.52228,0.29563
0.52249,0.29501
0.5227,0.29263
0.52291,0.29223
0.52312,0.29726
0.52333,0.30039
0.52355,0.29711
0.52376,0.29594
0.52397,0.29583
0.52418,0.29342
0.52439,0.29204
0.52461,0.29388
0.52482,0.29849
0.52503,0.3049
0.52524,0.31032
0.52546,0.30525
0.52567,0.29489
0.52588,0.29226
0.5261,0.29525
0.52631,0.2954
0.52652,0.29344
0.52674,0.29565
0.52695,0.29533
0.52717,0.29567
0.52738,0.30471
0.5276,0.30901
0.52781,0.30299
0.52802,0.29702
0.52824,0.29681
0.52846,0.29686
0.52867,0.29677
0.52889,0.30068
0.5291,0.30284
0.52932,0.30011
0.52953,0.29745
0.52975,0.29899
0.52997,0.30241
0.53018,0.302
0.5304,0.29833
0.53062,0.29961
0.53084,0.30294
0.53105,0.30138
0.53127,0.29892
0.53149,0.29744
0.53171,0.29618
0.53192,0.2952
0.53214,0.29637
0.53236,0.29753
0.53258,0.29322
0.5328,0.29342
0.53302,0.30031
0.53324,0.3027
0.53346,0.30005
0.53368,0.30053
0.5339,0.30584
0.53412,0.3076
0.53434,0.30585
0.53456,0.30399
0.53478,0.30056
0.535,0.29808
0.53522,0.30093
0.53544,0.3072
0.53566,0.30718
0.53588,0.30123
0.5361,0.29643
0.53633,0.29557
0.53655,0.29883
0.53677,0.2998
0.53699,0.30161
0.53722,0.30891
0.53744,0.30978
0.53766,0.30273
0.53788,0.29922
0.53811,0.30082
0.53833,0.30193
0.53855,0.30207
0.53878,0.30191
0.539,0.30133
0.53923,0.30155
0.53945,0.30221
0.53968,0.30468
0.5399,0.30451
0.54013,0.3013
0.54035,0.30198
0.54058,0.30385
0.5408,0.30542
0.54103,0.30655
0.54125,0.30591
0.54148,0.30579
0.54171,0.30431
0.54193,0.30085
0.54216,0.30074
0.54239,0.3051
0.54261,0.30849
0.54284,0.30997
0.54307,0.30763
0.54329,0.30212
0.54352,0.30075
0.54375,0.30362
0.54398,0.30834
0.54421,0.31186
0.54444,0.31023
0.54466,0.30572
0.54489,0.30563
0.54512,0.30857
0.54535,0.30746
0.54558,0.30563
0.54581,0.30576
0.54604,0.30593
0.54627,0.30347
0.5465,0.30049
0.54673,0.30072
0.54696,0.30143
0.54719,0.30439
0.54742,0.30751
0.54766,0.30862
0.54789,0.30668
0.54812,0.3027
0.54835,0.30559
0.54858,0.30886
0.54881,0.30857
0.54905,0.30973
0.54928,0.30891
0.54951,0.30725
0.54975,0.3078
0.54998,0.30733
0.55021,0.30723
0.55045,0.31139
0.55068,0.31036
0.55091,0.30369
0.55115,0.30342
0.55138,0.30718
0.55162,0.30851
0.55185,0.30525
0.55209,0.30328
0.55232,0.30716
0.55256,0.30956
0.55279,0.30954
0.55303,0.31016
0.55327,0.30935
0.5535,0.30929
0.55374,0.31181
0.55397,0.31234
0.55421,0.31205
0.55445,0.31361
0.55469,0.31357
0.55492,0.31104
0.55516,0.30779
0.5554,0.30798
0.55564,0.31088
0.55588,0.31059
0.55611,0.31012
0.55635,0.31108
0.55659,0.30991
0.55683,0.30964
0.55707,0.31212
0.55731,0.3138
0.55755,0.31301
0.55779,0.31314
0.55803,0.31509
0.55827,0.31544
0.55851,0.3148
0.55875,0.31203
0.55899,0.31096
0.55923,0.31528
0.55947,0.31481
0.55972,0.31201
0.55996,0.3142
0.5602,0.31393
0.56044,0.30935
0.56068,0.30797
0.56093,0.31248
0.56117,0.31643
0.56141,0.31503
0.56166,0.31244
0.5619,0.31348
0.56214,0.31297
0.56239,0.30908
0.56263,0.31084
0.56287,0.31645
0.56312,0.31871
0.56336,0.31803
0.56361,0.31741
0.56385,0.31753
0.5641,0.31649
0.56435,0.3153
0.56459,0.31533
0.56484,0.31586
0.56508,0.31433
0.56533,0.31151
0.56558,0.31278
0.56582,0.31567
0.56607,0.31437
0.56632,0.31266
0.56657,0.31301
0.56681,0.31156
0.56706,0.31152
0.56731,0.31556
0.56756,0.31925
0.56781,0.32025
0.56805,0.3177
0.5683,0.3156
0.56855,0.31781
0.5688,0.31871
0.56905,0.31783
0.5693,0.31961
0.56955,0.32124
0.5698,0.32152
0.57005,0.32117
0.5703,0.31814
0.57056,0.31364
0.57081,0.31227
0.57106,0.31466
0.57131,0.31714
0.57156,0.32007
0.57181,0.32135
0.57207,0.32014
0.57232,0.31993
0.57257,0.31817
0.57282,0.31878
0.57308,0.32267
0.57333,0.32264
0.57358,0.32153
0.57384,0.32106
0.57409,0.31894
0.57435,0.31875
0.5746,0.32073
0.57486,0.32042
0.57511,0.31938
0.57537,0.31975
0.57562,0.32138
0.57588,0.32269
0.57613,0.32079
0.57639,0.3186
0.57665,0.31735
0.5769,0.31839
0.57716,0.3228
0.57742,0.32403
0.57767,0.3214
0.57793,0.32118
0.57819,0.32367
0.57845,0.3239
0.57871,0.32216
0.57896,0.32188
0.57922,0.32281
0.57948,0.32342
0.57974,0.32363
0.58,0.32571
0.58026,0.32806
0.58052,0.32839
0.58078,0.32746
0.58104,0.32653
0.5813,0.32625
0.58156,0.32469
0.58182,0.3227
0.58208,0.32193
0.58235,0.32162
0.58261,0.32297
0.58287,0.32578
0.58313,0.32669
0.58339,0.32685
0.58366,0.32738
0.58392,0.32533
0.58418,0.32395
0.58445,0.32539
0.58471,0.32593
0.58497,0.3239
0.58524,0.32252
0.5855,0.32374
0.58577,0.32425
0.58603,0.32488
0.5863,0.32626
0.58656,0.32592
0.58683,0.32567
0.58709,0.32641
0.58736,0.32639
0.58763,0.32648
0.58789,0.32811
0.58816,0.32785
0.58843,0.32564
0.58869,0.32619
0.58896,0.32753
0.58923,0.32604
0.5895,0.32482
0.58976,0.32711
0.59003,0.32847
0.5903,0.32678
0.59057,0.32616
0.59084,0.32583
0.59111,0.32481
0.59138,0.32455
0.59165,0.32394
0.59192,0.32424
0.59219,0.32598
0.59246,0.32735
0.59273,0.3279
0.593,0.32757
0.59327,0.32859
0.59354,0.3297
0.59382,0.32825
0.59409,0.32793
0.59436,0.32954
0.59463,0.32999
0.59491,0.3288
0.59518,0.32856
0.59545,0.32958
0.59573,0.33049
0.596,0.33087
0.59627,0.32893
0.59655,0.32709
0.59682,0.32835
0.5971,0.33026
0.59737,0.33126
0.59765,0.33194
0.59792,0.33213
0.5982,0.33195
0.59848,0.33167
0.59875,0.33171
0.59903,0.33206
0.59931,0.33201
0.59958,0.33295
0.59986,0.33263
0.60014,0.33007
0.60042,0.32955
0.6007,0.33067
0.60097,0.33164
0.60125,0.33137
0.60153,0.33261
0.60181,0.3355
0.60209,0.33487
0.60237,0.33345
0.60265,0.33449
0.60293,0.3346
0.60321,0.33216
0.60349,0.33146
0.60377,0.33252
0.60405,0.33314
0.60434,0.33354
0.60462,0.33171
0.6049,0.33144
0.60518,0.33416
0.60547,0.33566
0.60575,0.33522
0.60603,0.33417
0.60631,0.33383
0.6066,0.33368
0.60688,0.33391
0.60717,0.3343
0.60745,0.33477
0.60774,0.33455
0.60802,0.33399
0.60831,0.33446
0.60859,0.33432
0.60888,0.33415
0.60916,0.33413
0.60945,0.33414
0.60974,0.33439
0.61002,0.33475
0.61031,0.33524
0.6106,0.3356
0.61089,0.33635
0.61117,0.33628
0.61146,0.33634
0.61175,0.3365
0.61204,0.33772
0.61233,0.33951
0.61262,0.33816
0.61291,0.33664
0.6132,0.33667
0.61349,0.33746
0.61378,0.33781
0.61407,0.33738
0.61436,0.33687
0.61465,0.33664
0.61494,0.33706
0.61524,0.33657
0.61553,0.33741
0.61582,0.33874
0.61611,0.33826
0.61641,0.33673
0.6167,0.337
0.61699,0.33923
0.61729,0.33855
0.61758,0.33842
0.61787,0.33969
0.61817,0.34052
0.61846,0.3408
0.61876,0.33959
0.61905,0.33921
0.61935,0.3395
0.61965,0.34091
0.61994,0.34101
0.62024,0.3407
0.62054,0.34088
0.62083,0.33966
0.62113,0.3396
0.62143,0.33909
0.62173,0.33972
0.62203,0.34081
0.62232,0.34043
0.62262,0.3405
0.62292,0.34138
0.62322,0.34264
0.62352,0.34184
0.62382,0.34142
0.62412,0.34169
0.62442,0.34213
0.62472,0.34201
0.62502,0.34057
0.62533,0.34036
0.62563,0.34157
0.62593,0.34405
0.62623,0.34438
0.62654,0.34366
0.62684,0.34265
0.62714,0.34226
0.62744,0.34381
0.62775,0.34313
0.62805,0.34273
0.62836,0.34252
0.62866,0.34267
0.62897,0.34277
0.62927,0.34278
0.62958,0.3437
0.62988,0.34289
0.63019,0.34367
0.6305,0.34304
0.6308,0.3427
0.63111,0.34345
0.63142,0.34423
0.63173,0.34496
0.63203,0.34396
0.63234,0.33553
0.63358,0.33728
0.63389,0.34619
0.6342,0.34617
0.63451,0.34581
0.63482,0.34778
0.63513,0.34756
0.63544,0.34701
0.63575,0.34765
0.63607,0.34778
0.63638,0.34778
0.63669,0.34798
0.637,0.34862
0.63732,0.34836
0.63763,0.34817
0.63794,0.34767
0.63826,0.34686
0.63857,0.34709
0.63889,0.34755
0.6392,0.34761
0.63952,0.34857
0.63983,0.34942
0.64015,0.34905
0.64046,0.34922
0.64078,0.34922
0.6411,0.3489
0.64142,0.34907
0.64173,0.34903
0.64205,0.34915
0.64237,0.3507
0.64269,0.35177
0.64301,0.35142
0.64333,0.35151
0.64364,0.35075
0.64396,0.35013
0.64428,0.35098
0.64461,0.35235
0.64493,0.35344
0.64525,0.35289
0.64557,0.35221
0.64589,0.35155
0.64621,0.35109
0.64653,0.35163
0.64686,0.35245
0.64718,0.35326
0.6475,0.35322
0.64783,0.35242
0.64815,0.35179
0.64847,0.3525
0.6488,0.35313
0.64912,0.35271
0.64945,0.35283
0.64978,0.35338
0.6501,0.3537
0.65043,0.35388
0.65075,0.35406
0.65108,0.35319
0.65141,0.35268
0.65173,0.35386
0.65206,0.35445
0.65239,0.35412
0.65272,0.35394
0.65305,0.35432
0.65338,0.35507
0.65371,0.35593
0.65404,0.35602
0.65437,0.35529
0.6547,0.35461
0.65503,0.35438
0.65536,0.35506
0.65569,0.35533
0.65602,0.35596
0.65635,0.35712
0.65669,0.35739
0.65702,0.35721
0.65735,0.35706
0.65769,0.3575
0.65802,0.35734
0.65836,0.35679
0.65869,0.35666
0.65902,0.35678
0.65936,0.35758
0.6597,0.35849
0.66003,0.35943
0.66037,0.35918
0.6607,0.35825
0.66104,0.35865
0.66138,0.35934
0.66172,0.35968
0.66205,0.35972
0.66239,0.35918
0.66273,0.35891
0.66307,0.3591
0.66341,0.35871
0.66375,0.35904
0.66409,0.35963
0.66443,0.35919
0.66477,0.35979
0.66511,0.36065
0.66545,0.36114
0.66579,0.36152
0.66614,0.36109
0.66648,0.36115
0.66682,0.36176
0.66716,0.36172
0.66751,0.36133
0.66785,0.36184
0.6682,0.3623
0.66854,0.36121
0.66889,0.36017
0.66923,0.36113
0.66958,0.36269
0.66992,0.36352
0.67027,0.3644
0.67062,0.36437
0.67096,0.36429
0.67131,0.36514
0.67166,0.36483
0.67201,0.36397
0.67236,0.3636
0.6727,0.36395
0.67305,0.3649
0.6734,0.36531
0.67375,0.3652
0.6741,0.36519
0.67445,0.36572
0.67481,0.36628
0.67516,0.36644
0.67551,0.36658
0.67586,0.36649
0.67621,0.36648
0.67657,0.36681
0.67692,0.36689
0.67727,0.36666
0.67763,0.36638
0.67798,0.36583
0.67834,0.36567
0.67869,0.36648
0.67905,0.36748
0.6794,0.36853
0.67976,0.36904
0.68012,0.36832
0.68047,0.36779
0.68083,0.36802
0.68119,0.36819
0.68155,0.36846
0.6819,0.36903
0.68226,0.36954
0.68262,0.36935
0.68298,0.36866
0.68334,0.36878
0.6837,0.36954
0.68406,0.36991
0.68443,0.37027
0.68479,0.37045
0.68515,0.37024
0.68551,0.37032
0.68587,0.37053
0.68624,0.37063
0.6866,0.37084
0.68696,0.37111
0.68733,0.37109
0.68769,0.37116
0.68806,0.37192
0.68842,0.37252
0.68879,0.37226
0.68916,0.37154
0.68952,0.37151
0.68989,0.37196
0.69026,0.37216
0.69062,0.37302
0.69099,0.37402
0.69136,0.37392
0.69173,0.37362
0.6921,0.37369
0.69247,0.3735
0.69284,0.37353
0.69321,0.37413
0.69358,0.37421
0.69395,0.37397
0.69432,0.3743
0.6947,0.37516
0.69507,0.37591
0.69544,0.37594
0.69581,0.37548
0.69619,0.37545
0.69656,0.37629
0.69694,0.37701
0.69731,0.37707
0.69769,0.37646
0.69806,0.37599
0.69844,0.3766
0.69881,0.37718
0.69919,0.37755
0.69957,0.37786
0.69995,0.37787
0.70032,0.37784
0.7007,0.37809
0.70108,0.37802
0.70146,0.37723
0.70184,0.37744
0.70222,0.37818
0.7026,0.37881
0.70298,0.37942
0.70336,0.37945
0.70375,0.37985
0.70413,0.38044
0.70451,0.38063
0.70489,0.38034
0.70528,0.38016
0.70566,0.38054
0.70605,0.38038
0.70643,0.38008
0.70682,0.38017
0.7072,0.38076
0.70759,0.38192
0.70797,0.38241
0.70836,0.3817
0.70875,0.38127
0.70914,0.38175
0.70952,0.38195
0.70991,0.38188
0.7103,0.38154
0.71069,0.3817
0.71108,0.38225
0.71147,0.38199
0.71186,0.38175
0.71225,0.38177
0.71265,0.38183
0.71304,0.38189
0.71343,0.38224
0.71382,0.3829
0.71422,0.38331
0.71461,0.3839
0.715,0.38401
0.7154,0.38385
0.71579,0.38403
0.71619,0.38412
0.71658,0.38445
0.71698,0.38508
0.71738,0.38571
0.71777,0.38558
0.71817,0.38503
0.71857,0.38502
0.71897,0.38536
0.71937,0.38594
0.71977,0.3863
0.72017,0.38603
0.72057,0.386
0.72097,0.38627
0.72137,0.3862
0.72177,0.38643
0.72217,0.38678
0.72258,0.3871
0.72298,0.38758
0.72338,0.38754
0.72379,0.38728
0.72419,0.38731
0.7246,0.38751
0.725,0.38766
0.72541,0.3881
0.72581,0.38854
0.72622,0.38804
0.72663,0.38764
0.72703,0.38743
0.72744,0.38693
0.72785,0.38671
0.72826,0.38709
0.72867,0.38778
0.72908,0.38793
0.72949,0.3878
0.7299,0.38797
0.73031,0.38823
0.73072,0.38822
0.73113,0.38805
0.73155,0.38817
0.73196,0.38854
0.73237,0.38874
0.73279,0.38829
0.7332,0.38832
0.73362,0.3888
0.73403,0.38859
0.73445,0.38841
0.73486,0.38853
0.73528,0.38837
0.7357,0.38786
0.73612,0.38781
0.73653,0.38846
0.73695,0.3887
0.73737,0.38846
0.73779,0.38892
0.73821,0.38938
0.73863,0.38877
0.73905,0.38825
0.73948,0.38795
0.7399,0.38786
0.74032,0.38841
0.74074,0.38814
0.74117,0.38747
0.74159,0.38771
0.74202,0.3882
0.74244,0.38835
0.74287,0.38807
0.74329,0.38793
0.74372,0.38843
0.74415,0.38886
0.74457,0.3886
0.745,0.38868
0.74543,0.38893
0.74586,0.3883
0.74629,0.38784
0.74672,0.38815
0.74715,0.38838
0.74758,0.38828
0.74801,0.38793
0.74844,0.38758
0.74887,0.38726
0.74931,0.38746
0.74974,0.38844
0.75017,0.38848
0.75061,0.38733
0.75104,0.38694
0.75148,0.38686
0.75191,0.38649
0.75235,0.38646
0.75279,0.38647
0.75323,0.38668
0.75366,0.38682
0.7541,0.38651
0.75454,0.38596
0.75498,0.38538
0.75542,0.38559
0.75586,0.38581
0.7563,0.38532
0.75674,0.38486
0.75719,0.38474
0.75763,0.38519
0.75807,0.38548
0.75851,0.38524
0.75896,0.38464
0.7594,0.38389
0.75985,0.38351
0.76029,0.38307
0.76074,0.38271
0.76119,0.38255
0.76163,0.38218
0.76208,0.38179
0.76253,0.38126
0.76298,0.38104
0.76343,0.3816
0.76388,0.38219
0.76433,0.38176
0.76478,0.38073
0.76523,0.38052
0.76568,0.38064
0.76614,0.38023
0.76659,0.37959
0.76704,0.37938
0.7675,0.37953
0.76795,0.37913
0.76841,0.37862
0.76886,0.37815
0.76932,0.37766
0.76977,0.37764
0.77023,0.37749
0.77069,0.37724
0.77115,0.37648
0.77161,0.37552
0.77207,0.37556
0.77253,0.3752
0.77299,0.3745
0.77345,0.37425
0.77391,0.37379
0.77437,0.37369
0.77484,0.37382
0.7753,0.37364
0.77576,0.37309
0.77623,0.37237
0.77669,0.37194
0.77716,0.37166
0.77762,0.37104
0.77809,0.37024
0.77856,0.36984
0.77903,0.36941
0.7795,0.36868
0.77996,0.36823
0.78043,0.36789
0.7809,0.36724
0.78138,0.36653
0.78185,0.36594
0.78232,0.36503
0.78279,0.36436
0.78326,0.36409
0.78374,0.36352
0.78421,0.36293
0.78469,0.36238
0.78516,0.36199
0.78564,0.36193
0.78611,0.36166
0.78659,0.36068
0.78707,0.35961
0.78755,0.35926
0.78803,0.35871
0.7885,0.35762
0.78898,0.35653
0.78946,0.35562
0.78995,0.35527
0.79043,0.35508
0.79091,0.35458
0.79139,0.3539
0.79188,0.35336
0.79236,0.35261
0.79284,0.35157
0.79333,0.35081
0.79382,0.35017
0.7943,0.34983
0.79479,0.34935
0.79528,0.34847
0.79576,0.34786
0.79625,0.34731
0.79674,0.3464
0.79723,0.34517
0.79772,0.34423
0.79822,0.34369
0.79871,0.34333
0.7992,0.34278
0.79969,0.34141
0.80019,0.34021
0.80068,0.33987
0.80117,0.33944
0.80167,0.33856
0.80217,0.33744
0.80266,0.33641
0.80316,0.33583
0.80366,0.33526
0.80416,0.33431
0.80466,0.33352
0.80516,0.33301
0.80566,0.33225
0.80616,0.33121
0.80666,0.33064
0.80716,0.33028
0.80766,0.32937
0.80817,0.32822
0.80867,0.32697
0.80918,0.32585
0.80968,0.32488
0.81019,0.32412
0.81069,0.3235
0.8112,0.32215
0.81171,0.32083
0.81222,0.32029
0.81273,0.31996
0.81324,0.31957
0.81375,0.31901
0.81426,0.31845
0.81477,0.31754
0.81528,0.3161
0.8158,0.31466
0.81631,0.31343
0.81682,0.31274
0.81734,0.31225
0.81786,0.31143
0.81837,0.31046
0.81889,0.30955
0.81941,0.30877
0.81992,0.30765
0.82044,0.30641
0.82096,0.30581
0.82148,0.30528
0.822,0.30459
0.82253,0.30386
0.82305,0.30287
0.82357,0.302
0.82409,0.30089
0.82462,0.29958
0.82514,0.29873
0.82567,0.29796
0.8262,0.29732
0.82672,0.29657
0.82725,0.29558
0.82778,0.29488
0.82831,0.29415
0.82884,0.29334
0.82937,0.29245
0.8299,0.29152
0.83043,0.29072
0.83096,0.28976
0.8315,0.28856
0.83203,0.2872
0.83256,0.28634
0.8331,0.28585
0.83363,0.28485
0.83417,0.28382
0.83471,0.2834
0.83525,0.28277
0.83578,0.28154
0.83632,0.28062
0.83686,0.27991
0.8374,0.27901
0.83794,0.27825
0.83849,0.27769
0.83903,0.2771
0.83957,0.27618
0.84012,0.27512
0.84066,0.27413
0.84121,0.27335
0.84175,0.27284
0.8423,0.27239
0.84285,0.27182
0.8434,0.27073
0.84395,0.26944
0.8445,0.26856
0.84505,0.26793
0.8456,0.26733
0.84615,0.26652
0.8467,0.26577
0.84726,0.26505
0.84781,0.26396
0.84836,0.26283
0.84892,0.26204
0.84948,0.26158
0.85003,0.26097
0.85059,0.26
0.85115,0.25913
0.85171,0.25851
